3.59578996e-09,1.94790536
3.61136876e-09,1.84394215
3.62909106e-09,1.69083822
3.64847124e-09,1.51213089
3.66405115e-09,1.3719327
3.68177422e-09,1.22118733
3.70115438e-09,1.06817315
3.71673166e-09,0.955689377
3.73445259e-09,0.836643771
3.75383781e-09,0.711179478
3.76941585e-09,0.617107579
3.78713746e-09,0.52285024
3.80651829e-09,0.452972689
3.82209314e-09,0.408998375
3.83981243e-09,0.349456974
3.85919254e-09,0.283558736
3.87477074e-09,0.236167656
3.89249298e-09,0.190616739
3.91187029e-09,0.149998824
3.92744764e-09,0.123429402
3.94516923e-09,0.0985445838
3.96454746e-09,0.076640095
3.98012696e-09,0.0624609648
3.99784977e-09,0.0496281378
4.01722755e-09,0.0388882806
4.03280597e-09,0.032347418
4.05052812e-09,0.0257554988
4.06990684e-09,0.0199389746
4.08548787e-09,0.0164398035
4.10321201e-09,0.0133464188
4.12258875e-09,0.0107140274
4.13816906e-09,0.00903610812
4.15589203e-09,0.00746676089
4.17527065e-09,0.00610028753
4.19085166e-09,0.00520219792
4.20857565e-09,0.00437738377
4.22795427e-09,0.00364493664
4.2435328e-09,0.00317607188
4.26125451e-09,0.00270713179
4.28063519e-09,0.00229570729
4.29621527e-09,0.00203315559
4.31393823e-09,0.00179272428
4.33331765e-09,0.00156745113
4.34889639e-09,0.00142260726
4.36661865e-09,0.00127821376
4.38599854e-09,0.00115534406
4.40157845e-09,0.0010683647
4.41930153e-09,0.000991763442
4.4386806e-09,0.000916741275
4.45425808e-09,0.000871343451
4.47197927e-09,0.000821258054
4.49136198e-09,0.000780804643
4.50694041e-09,0.000748790141
4.52466247e-09,0.000722912967
4.54404228e-09,0.000692633694
4.55961869e-09,0.000676150133
4.57733918e-09,0.000654107934
4.59671877e-09,0.000638141887
4.61229781e-09,0.000622107983
4.63002064e-09,0.000610838906
4.64939803e-09,0.000594557507
4.66497603e-09,0.000586934777
4.682698e-09,0.000573764079
4.70207651e-09,0.000565350188
4.71765594e-09,0.000554814747
4.73537876e-09,0.000548428352
4.7547568e-09,0.000537075247
4.77033516e-09,0.000532467439
4.78805721e-09,0.000522751256
4.80743628e-09,0.000517154931
4.82301692e-09,0.000508974724
4.84074077e-09,0.000504511607
4.8601181e-09,0.000495491124
4.87569805e-09,0.000492169664
4.89342086e-09,0.000484228175
4.9127997e-09,0.00047994947
4.92838028e-09,0.000473123064
4.94610393e-09,0.000469634009
4.96548267e-09,0.000462034745
4.9810611e-09,0.000459397463
4.99878279e-09,0.000452635769
5.01816333e-09,0.000449127657
5.03374311e-09,0.000443263245
5.05146593e-09,0.000440369167
5.07084524e-09,0.000433818988
5.08642396e-09,0.000431611558
5.1041462e-09,0.00042575654
5.12352593e-09,0.00042276762
5.13910573e-09,0.000417671712
5.15682875e-09,0.000415184679
5.17620741e-09,0.000409483933
5.19178507e-09,0.000407570199
5.20950635e-09,0.000402465967
5.22888742e-09,0.000399850056
5.24446596e-09,0.000395402853
5.26218823e-09,0.000393207576
5.28156744e-09,0.000388225549
5.29714475e-09,0.000386517204
5.31486594e-09,0.00038205599
5.33424515e-09,0.000379714862
5.34982457e-09,0.000375830033
5.36754764e-09,0.000373845322
5.38692503e-09,0.000369486412
5.40250339e-09,0.000367919838
5.42022554e-09,0.000364020341
5.4396041e-09,0.000361880796
5.45518358e-09,0.000358492226
5.47290644e-09,0.000356657711
5.49228461e-09,0.000352846511
5.50786307e-09,0.000351373961
5.52558517e-09,0.000347972176
5.54496441e-09,0.00034597798
5.56054487e-09,0.000343032463
5.57826858e-09,0.000341301192
5.59764636e-09,0.000337977568
5.61322611e-09,0.000336561715
5.6309489e-09,0.000333605444
5.65032798e-09,0.00033171282
5.6659083e-09,0.000329167058
5.68363178e-09,0.000327502416
5.70301072e-09,0.000324616679
5.71858912e-09,0.000323228651
5.73631087e-09,0.000320675101
5.75569142e-09,0.000318848998
5.77127093e-09,0.000316666925
5.78899364e-09,0.000315039768
5.808373e-09,0.000312550823
5.82395164e-09,0.000311167268
5.84167383e-09,0.0003089803
5.8610535e-09,0.000307193131
5.87663317e-09,0.000305344132
5.89435609e-09,0.000303731013
5.91373471e-09,0.00030160441
5.92931249e-09,0.000300207001
5.94703388e-09,0.000298356166
5.96641391e-09,0.000296585384
5.98199244e-09,0.000295043623
5.9997148e-09,0.000293426484
6.01909362e-09,0.000291632273
6.03467163e-09,0.000290205264
6.05239335e-09,0.000288665036
6.07177233e-09,0.000286893397
6.08735207e-09,0.000285636335
6.10507535e-09,0.000284000024
6.12445285e-09,0.000282510085
6.1400315e-09,0.000281052627
6.15775385e-09,0.000279785186
6.17713247e-09,0.000278012271
6.19271199e-09,0.000276994846
6.21043486e-09,0.000275358994
6.22981321e-09,0.00027414391
6.24539173e-09,0.000272644408
6.2631139e-09,0.000271609846
6.28249323e-09,0.000269836632
6.29807345e-09,0.00026906834
6.31579699e-09,0.000267394862
6.33517498e-09,0.000266405853
6.35075457e-09,0.000264904453
6.36847727e-09,0.000264108989
6.38785643e-09,0.000262279994
6.40343655e-09,0.000261593857
6.42115989e-09,0.000259720667
6.44053891e-09,0.000259494891
6.45611733e-09,0.000258303725
6.47383914e-09,0.000257296828
6.49321957e-09,0.000255245344
6.50879891e-09,0.000255013298
6.52652153e-09,0.000253563637
6.54590081e-09,0.000252745688
6.56147947e-09,0.000251559225
6.57920163e-09,0.000251710418
6.5985812e-09,0.000249761513
6.61416077e-09,0.000247855583
6.63188362e-09,0.00023495878
6.65126223e-09,0.000233197114
6.66684018e-09,0.000245016362
6.68456172e-09,0.000255223368
6.70394153e-09,0.000255547239
6.71952017e-09,0.000257311143
6.73724253e-09,0.000267985915
6.75662124e-09,0.000277937249
6.77219942e-09,0.000288862458
6.78992123e-09,0.000327249048
6.80930013e-09,0.000375304006
6.82487985e-09,0.000402174149
6.84260308e-09,0.000154755753
6.86198063e-09,0.000389249741
6.87755945e-09,0.000642836208
6.89528186e-09,0.000516514163
6.91466048e-09,0.000216317772
6.93023994e-09,0.000133557161
6.94796277e-09,0.000862484746
6.96734116e-09,0.00229137582
6.98291978e-09,0.00385694991
7.00064201e-09,0.00686497015
7.02002132e-09,0.0123336436
7.03560145e-09,0.0184336904
7.05332491e-09,0.023582678
7.07270305e-09,0.0113065418
7.08828249e-09,0.0133842162
7.10600512e-09,0.0436147477
7.1253843e-09,0.0747922721
7.1409642e-09,0.0944038216
7.15868736e-09,0.0990237936
7.1780664e-09,0.0603123167
7.1936449e-09,0.0211094199
7.2113668e-09,0.195354376
7.23074717e-09,0.51614996
7.24632643e-09,0.8573808
7.26404905e-09,1.27463566
7.28342839e-09,1.58654847
7.29900703e-09,1.69988143
7.31672921e-09,1.75672563
7.33610877e-09,1.77674005
7.35168816e-09,1.78228572
7.36941091e-09,1.78580763
7.3887895e-09,1.78847121
7.40436753e-09,1.78991322
7.42208909e-09,1.79081708
7.44146876e-09,1.79040778
7.45704747e-09,1.78992753
7.47476986e-09,1.7901051
7.49414851e-09,1.79187794
7.50972681e-09,1.79368265
7.5274487e-09,1.79366023
7.5468275e-09,1.79327336
7.56240717e-09,1.79370731
7.58013032e-09,1.79451009
7.59950788e-09,1.79547572
7.61508688e-09,1.79616363
7.63280937e-09,1.7968537
7.65218794e-09,1.79745592
7.66776746e-09,1.7978725
7.68549033e-09,1.79828159
7.70486873e-09,1.79866771
7.72044748e-09,1.7989251
7.73816979e-09,1.7991003
7.75754907e-09,1.79923762
7.7731291e-09,1.79938188
7.79085249e-09,1.79950322
7.81023075e-09,1.79960532
7.82581014e-09,1.79965821
7.84353278e-09,1.79971365
7.86291197e-09,1.79975293
7.87849181e-09,1.79978544
7.89621491e-09,1.79980825
7.91559404e-09,1.79983623
7.93117259e-09,1.79984773
7.94889459e-09,1.799865
7.96827489e-09,1.79987295
7.98385407e-09,1.79988691
8.00157665e-09,1.79989218
8.020956e-09,1.79990311
8.03653465e-09,1.79990418
8.05425684e-09,1.79991288
8.07363635e-09,1.7999138
8.0892157e-09,1.79992074
8.1069384e-09,1.79992029
8.12631708e-09,1.79992695
8.14189525e-09,1.79992546
8.15961696e-09,1.79993116
8.17899658e-09,1.79992965
8.19457538e-09,1.79993472
8.21229782e-09,1.79993279
8.23167653e-09,1.79993777
8.24725495e-09,1.79993541
8.26497696e-09,1.79994008
8.28435578e-09,1.79993785
8.29993538e-09,1.79994219
8.31765845e-09,1.79993977
8.33703618e-09,1.79994418
8.35261521e-09,1.79994158
8.37033775e-09,1.79994579
8.38971639e-09,1.79994333
8.40529591e-09,1.79994735
8.42301879e-09,1.79994479
8.4423973e-09,1.79994889
8.4579761e-09,1.79994621
8.47569846e-09,1.79995018
8.49507772e-09,1.79994763
8.51065766e-09,1.79995145
8.52838096e-09,1.79994884
8.54775936e-09,1.79995274
8.56333867e-09,1.79995004
8.58106128e-09,1.79995383
8.6004405e-09,1.79995125
8.61602019e-09,1.79995492
8.63374318e-09,1.79995229
8.6531223e-09,1.79995603
8.66870086e-09,1.79995334
8.68642285e-09,1.79995698
8.705803e-09,1.79995439
8.72138212e-09,1.79995794
8.73910464e-09,1.79995531
8.75848397e-09,1.79995891
8.7740626e-09,1.79995622
8.79178478e-09,1.79995974
8.8111642e-09,1.79995716
8.82674344e-09,1.79996059
8.84446605e-09,1.79995797
8.86384472e-09,1.79996145
8.87942294e-09,1.79995878
8.89714469e-09,1.79996219
8.91652417e-09,1.79995962
8.93210301e-09,1.79996294
8.94982545e-09,1.79996034
8.96920408e-09,1.7999637
8.98478263e-09,1.79996107
9.00250471e-09,1.79996436
9.02188348e-09,1.79996182
9.03746308e-09,1.79996504
9.05518614e-09,1.79996247
9.07456392e-09,1.79996572
9.09014299e-09,1.79996312
9.10786552e-09,1.79996632
9.12724413e-09,1.7999638
9.14282357e-09,1.79996692
9.16054638e-09,1.79996438
9.17992488e-09,1.79996754
9.19550374e-09,1.79996498
9.21322613e-09,1.79996808
9.23260532e-09,1.79996559
9.24818515e-09,1.79996862
9.26590836e-09,1.79996612
9.28528678e-09,1.79996919
9.30086607e-09,1.79996666
9.31858869e-09,1.79996967
9.33796789e-09,1.79996722
9.35354753e-09,1.79997017
9.37127048e-09,1.79996771
9.39064961e-09,1.79997068
9.40622822e-09,1.7999682
9.42395026e-09,1.79997112
9.44333035e-09,1.79996871
9.4589094e-09,1.79997158
9.47663191e-09,1.79996915
9.49601125e-09,1.79997204
9.51158996e-09,1.79996961
9.52931221e-09,1.79997245
9.54869163e-09,1.79997007
9.56427088e-09,1.79997286
9.5819935e-09,1.79997048
9.60137227e-09,1.79997329
9.61695061e-09,1.7999709
9.63467247e-09,1.79997366
9.65405196e-09,1.79997133
9.66963083e-09,1.79997404
9.68735329e-09,1.79997171
9.70673201e-09,1.79997443
9.72231053e-09,1.79997209
9.74003263e-09,1.79997477
9.75941136e-09,1.79997249
9.77499088e-09,1.79997512
9.79271382e-09,1.79997284
9.81209168e-09,1.79997549
9.82767083e-09,1.7999732
9.84539341e-09,1.7999758
9.86477204e-09,1.79997356
9.88035153e-09,1.79997609
9.89807442e-09,1.79997388
9.91745298e-09,1.79997653
9.9330319e-09,1.79997425
9.95075434e-09,1.7999767
9.97013352e-09,1.79997453
9.98571326e-09,1.79997707
1.00034364e-08,1.79997489
1.00228149e-08,1.79997733
1.00383941e-08,1.79997525
1.00561167e-08,1.7999777
1.00754959e-08,1.79997544
1.00910755e-08,1.79997742
1.01087984e-08,1.79997408
1.01281776e-08,1.7999785
1.01437563e-08,1.79997854
1.01614785e-08,1.79997961
1.01808586e-08,1.79997646
1.01964375e-08,1.79997952
1.021416e-08,1.79997846
1.02335393e-08,1.79998037
1.0249118e-08,1.79997957
1.02668402e-08,1.79998571
1.02862195e-08,1.79998376
1.03017987e-08,1.79998229
1.03195213e-08,1.79992633
1.03389e-08,1.79990404
1.03544784e-08,1.79994778
1.03722004e-08,1.80000291
1.03915797e-08,1.80002484
1.04071587e-08,1.80004906
1.04248811e-08,1.80011324
1.04442599e-08,1.80020382
1.04598385e-08,1.80028077
1.04775607e-08,1.8005203
1.04969395e-08,1.80085172
1.05125189e-08,1.80112667
1.05302418e-08,1.8003519
1.05496198e-08,1.79762518
1.05651989e-08,1.79571703
1.05829215e-08,1.79540146
1.06023e-08,1.79585764
1.06178795e-08,1.79699113
1.06356023e-08,1.80015004
1.06549809e-08,1.80766
1.06705599e-08,1.81662355
1.06882825e-08,1.8343451
1.07076616e-08,1.86821996
1.07232413e-08,1.90881306
1.07409644e-08,1.96021282
1.0760343e-08,1.93341618
1.07759221e-08,1.83165048
1.07936447e-08,1.68046485
1.08130239e-08,1.50228982
1.08286034e-08,1.36295673
1.08463262e-08,1.21266748
1.08657054e-08,1.06062531
1.08812841e-08,0.948610204
1.08990062e-08,0.829972412
1.09183861e-08,0.704807845
1.09339651e-08,0.611404392
1.09516876e-08,0.517958148
1.09710668e-08,0.450585388
1.09866455e-08,0.405805706
1.10043678e-08,0.345945073
1.10237471e-08,0.280237542
1.10393262e-08,0.233332961
1.10570488e-08,0.188232113
1.10764276e-08,0.148121744
1.10920061e-08,0.121832951
1.11097281e-08,0.0972790381
1.11291075e-08,0.0756030266
1.11446864e-08,0.061646003
1.11624089e-08,0.0489663068
1.11817876e-08,0.0384340404
1.11973663e-08,0.0319241834
1.12150885e-08,0.0254204958
1.12344672e-08,0.0196696664
1.12500467e-08,0.0162523568
1.12677696e-08,0.0131773941
1.12871476e-08,0.0106075278
1.13027267e-08,0.00892376957
1.13204493e-08,0.00739996489
1.13398279e-08,0.00602351496
1.13554073e-08,0.00516241629
1.13731301e-08,0.00432211332
1.13925087e-08,0.00362373738
1.14080877e-08,0.00313472119
1.14258102e-08,0.00269502057
1.14451893e-08,0.00226401096
1.1460769e-08,0.00203021037
1.1478492e-08,0.00176727042
1.14978706e-08,0.00156911591
1.15134498e-08,0.00140117612
1.15311724e-08,0.00128292746
1.15505515e-08,0.00113696053
1.1566131e-08,0.0010753191
1.15838538e-08,0.000975267371
1.1603233e-08,0.000925235344
1.16188118e-08,0.000856171011
1.1636534e-08,0.000830590747
1.16559139e-08,0.000766587841
1.16714929e-08,0.000758812127
1.16892153e-08,0.000709286691
1.17085947e-08,0.000703021773
1.17241734e-08,0.000662973809
1.17418957e-08,0.000664722165
1.17612751e-08,0.000625305312
1.17768541e-08,0.000632871115
1.17945766e-08,0.000598242529
1.18139555e-08,0.000605416778
1.1829534e-08,0.000574531019
1.1847256e-08,0.000584657505
1.18666354e-08,0.000553106137
1.18822143e-08,0.000565726231
1.18999367e-08,0.000536317774
1.19193155e-08,0.000547990537
1.19348942e-08,0.000520475097
1.19526164e-08,0.000533647876
1.19719951e-08,0.000505267156
1.19875744e-08,0.000519849103
1.20052972e-08,0.000492723103
1.20246753e-08,0.000506342778
1.20402545e-08,0.000480472777
1.20579771e-08,0.000495043175
1.20773557e-08,0.000468337063
1.20929352e-08,0.000483902314
1.2110658e-08,0.000458106643
1.21300367e-08,0.000472780963
1.21456157e-08,0.000447950203
1.21633383e-08,0.00046333805
1.21827173e-08,0.000437755478
1.21982969e-08,0.000453924375
1.22160199e-08,0.00042907428
1.22353985e-08,0.000444442495
1.22509777e-08,0.000420390703
1.22687003e-08,0.00043633328
1.22880794e-08,0.000411616171
1.23036589e-08,0.000428204481
1.23213817e-08,0.000404105985
1.23407609e-08,0.000419976476
1.23563397e-08,0.000396560823
1.2374062e-08,0.00041290995
1.23934419e-08,0.000388906098
1.24090208e-08,0.000405801388
1.24267433e-08,0.000382332636
1.24461226e-08,0.000398582477
1.24617014e-08,0.000375708338
1.24794237e-08,0.000392363507
1.2498803e-08,0.000368968021
1.2514382e-08,0.000386091191
1.25321045e-08,0.000363164956
1.25514834e-08,0.000379705049
1.25670619e-08,0.00035730283
1.25847838e-08,0.000374189627
1.26041631e-08,0.000351323325
1.26197421e-08,0.000368614645
1.26374645e-08,0.000346164242
1.26568433e-08,0.000362926058
1.2672422e-08,0.00034094163
1.26901443e-08,0.000358002151
1.27095231e-08,0.00033560306
1.27251025e-08,0.000353015666
1.27428253e-08,0.000330988249
1.27622035e-08,0.000347917768
1.27777827e-08,0.000326307981
1.27955053e-08,0.000343496301
1.2814884e-08,0.000321514532
1.28304634e-08,0.000339011124
1.28481861e-08,0.000317364123
1.28675648e-08,0.000334417758
1.28831439e-08,0.000313147648
1.29008664e-08,0.000330426797
1.29202454e-08,0.000308821678
1.29358249e-08,0.000326372023
1.29535478e-08,0.000305070487
1.29729264e-08,0.000322212996
1.29885057e-08,0.000301253675
1.30062282e-08,0.000318593498
1.30256074e-08,0.000297331539
1.30411868e-08,0.000314910948
1.30589095e-08,0.000293925964
1.30782887e-08,0.000311128444
1.30938674e-08,0.000290455932
1.31115897e-08,0.000307831584
1.31309694e-08,0.000286884807
1.31465483e-08,0.000304472986
1.31642707e-08,0.000283780924
1.318365e-08,0.000301019109
1.31992287e-08,0.000280612303
1.3216951e-08,0.00029800391
1.32363302e-08,0.000277349642
1.32519093e-08,0.000294929548
1.32696318e-08,0.000274508165
1.32890107e-08,0.000291763326
1.33045893e-08,0.000271607443
1.33223115e-08,0.000288995492
1.33416908e-08,0.000268611894
1.33572698e-08,0.000286163867
1.33749923e-08,0.000266008923
1.33943711e-08,0.000283275585
1.34099499e-08,0.000263338001
1.34276722e-08,0.000280697108
1.3447051e-08,0.000260578686
1.34626303e-08,0.000278113559
1.34803531e-08,0.000258182896
1.34997313e-08,0.000275414279
1.35153105e-08,0.00025573901
1.35330332e-08,0.000273072729
1.35524118e-08,0.000253157638
1.35679912e-08,0.000270492683
1.3585714e-08,0.000250687388
1.36050927e-08,0.000268395441
1.36206718e-08,0.000249211139
1.36383944e-08,0.000266168157
1.36577734e-08,0.00024624983
1.3673353e-08,0.00026383674
1.36910759e-08,0.000244593026
1.37104546e-08,0.000261535956
1.37260338e-08,0.000242663496
1.37437564e-08,0.000260503407
1.37631356e-08,0.000240777908
1.37787149e-08,0.000256208015
1.37964377e-08,0.000225562177
1.38158169e-08,0.000242206522
1.38313956e-08,0.000237548122
1.38491179e-08,0.000264243956
1.38684976e-08,0.000246251764
1.38840765e-08,0.000267186365
1.3901799e-08,0.000259482112
1.39211783e-08,0.000287644768
1.39367571e-08,0.000281242692
1.39544793e-08,0.000339471858
1.39738586e-08,0.000368567268
1.39894376e-08,0.000410964958
1.400716e-08,0.00011323096
1.4026539e-08,0.00041524512
1.40421176e-08,0.000650346447
1.40598397e-08,0.000492855011
1.40792189e-08,0.000202782412
1.40947978e-08,0.000177511072
1.41125203e-08,0.000925719131
1.4131899e-08,0.00240483095
1.41474778e-08,0.00399687494
1.41652002e-08,0.00714605382
1.41845788e-08,0.0127471451
1.42001582e-08,0.0189908928
1.42178809e-08,0.0234140811
1.42372591e-08,0.00983701372
1.42528384e-08,0.015590528
1.4270561e-08,0.0456474061
1.42899396e-08,0.0765072719
1.43055189e-08,0.0954442132
1.43232417e-08,0.0982317564
1.43426203e-08,0.0558417508
1.43581995e-08,0.0297223851
1.43759221e-08,0.211258876
1.43953011e-08,0.540311399
1.44108806e-08,0.885426552
1.44286035e-08,1.30045411
1.44479822e-08,1.5989481
1.44635614e-08,1.70566064
1.4481284e-08,1.75884479
1.45006631e-08,1.77728584
1.45162424e-08,1.78261982
1.45339652e-08,1.78596853
1.45533444e-08,1.78862924
1.45689232e-08,1.78997933
1.45866455e-08,1.79085496
1.46060253e-08,1.79034089
1.46216041e-08,1.78993559
1.46393265e-08,1.79012456
1.46587058e-08,1.79209395
1.46742845e-08,1.79370082
1.46920068e-08,1.79363
1.4711386e-08,1.79326952
1.4726965e-08,1.79377181
1.47446874e-08,1.79455086
1.47640663e-08,1.7955498
1.4779645e-08,1.79619489
1.47973671e-08,1.796913
1.48167463e-08,1.79747115
1.48323253e-08,1.79791969
1.48500478e-08,1.79828953
1.48694266e-08,1.79870702
1.48850055e-08,1.79892252
1.49027279e-08,1.79912679
1.49221066e-08,1.79923005
1.49376859e-08,1.79940906
1.49554087e-08,1.79949303
1.4974787e-08,1.79962736
1.49903662e-08,1.79964486
1.50080888e-08,1.79973376
1.50274675e-08,1.79973816
1.50430469e-08,1.79980444
1.50607696e-08,1.79979287
1.50801483e-08,1.79985446
1.50957274e-08,1.79983187
1.511345e-08,1.79988262
1.5132829e-08,1.79985683
1.51484085e-08,1.79990444
1.51661313e-08,1.7998759
1.518551e-08,1.79992022
1.52010892e-08,1.79988784
1.52188118e-08,1.79992983
1.52381909e-08,1.79989745
1.52537701e-08,1.79993753
1.52714928e-08,1.79990395
1.5290872e-08,1.79994362
1.53064508e-08,1.79990915
1.53241732e-08,1.79994771
1.53435528e-08,1.79991338
1.53591317e-08,1.79995118
1.53768542e-08,1.79991657
1.53962334e-08,1.79995413
1.54118122e-08,1.79991926
1.54295345e-08,1.79995635
1.54489137e-08,1.79992176
1.54644927e-08,1.79995838
1.54822151e-08,1.79992374
1.5501594e-08,1.79996029
1.55171728e-08,1.79992562
1.5534895e-08,1.79996182
1.55542742e-08,1.79992743
1.55698532e-08,1.79996331
1.55875758e-08,1.79992896
1.56069546e-08,1.79996477
1.56225335e-08,1.79993045
1.56402559e-08,1.79996598
1.56596346e-08,1.79993194
1.56752139e-08,1.79996719
1.56929367e-08,1.79993322
1.5712315e-08,1.7999684
1.57278943e-08,1.79993449
1.57456169e-08,1.79996942
1.57649956e-08,1.79993576
1.57805749e-08,1.79997044
1.57982976e-08,1.79993688
1.58176764e-08,1.79997148
1.58332555e-08,1.79993799
1.58509781e-08,1.79997236
1.5870357e-08,1.79993911
1.58859364e-08,1.79997324
